id,name,address,cantidad_de_sucursales,frecuencia_compra,lat,lng,url_google_maps,stage_name,Etapa del ciclo de vida,Propietario del registro de empresa,Estado del lead,Número de veces contactado,Unnamed: 0
14915467172,VISCA ERNESTO RAFAEL - VISCA ERNESTO RAFAEL,MONROE 3592,,,-34.5654029,-58.4710885,https://maps.google.com/?cid=7240231380854230554,,,,,,
14915384594,DIRECCION GENERAL DE BIENESTAR DEL PERSONAL DE LA FUERZA AEREA - SAN JOSE 321,SAN JOSE 321,,,-34.6125795,-58.3862499,https://maps.google.com/?cid=5879907218785616500,,,,,,
14915384643,DIRECCION GENERAL DE BIENESTAR DEL PERSONAL DE LA FUERZA AEREA - AV. DE LOS INMIGRANTES 2509,AV. DE LOS INMIGRANTES 2509,,,-34.5843606,-58.3695154,https://maps.google.com/?cid=10314269832454565637,,,,,,
14915392931,MESSI CARLOS ANTONIO - MESSI CARLOS ANTONIO,TINOGASTA 3702,,,-34.6039422,-58.5012298,https://maps.google.com/?cid=3674892347754048106,,,,,,
14915454337,GOMEZ CONSTENLA MARINA - GOMEZ CONSTENLA MARINA,NAZCA 3714,1.0,,-34.5932351,-58.496072,https://maps.google.com/?cid=11662360796063452931,,,,,,
14915500885,Farmacia Nueva Delta ,"Honduras 3702, C1180 Cdad. Autónoma de Buenos Aires",,,-34.5942178,-58.4145941,https://maps.google.com/?cid=15153624238155190765,,,,,,
14915488322,FARMACIA SANI SOCIEDAD EN COMANDITA SIMPLE - FARMACIA SANI SOCIEDAD EN COMANDITA SIMPLE,AVDA. CORRIENTES 4194,1.0,Daria,-34.6029873,-58.4239057,https://maps.google.com/?cid=3056223150947841566,,,,,,
14915462979,Farmacia Charcas - Farmacia Charcas,CHARCAS 4299,1.0,Daria,-34.5837214,-58.4229105,https://maps.google.com/?cid=13677388760126511177,,,,,,
14915505966,JAVIER SEBATIAN COLLI Y DIEGO SNOBOHM S.H. - JAVIER SEBATIAN COLLI Y DIEGO SNOBOHM S.H.,JUAN B. AMBROSETTI 720,,,-34.6101485,-58.4386709,https://maps.google.com/?cid=11615650244865690194,,,,,,
14915484465,CERQUEIRA MARIA ESTHER NICOTRA DE Y CERQUEIRA FELIX MANUEL - CERQUEIRA MARIA ESTHER NICOTRA DE Y CERQUEIRA FELIX MANUEL,SAN MARTIN 7277,,,-34.5899604,-58.5161616,https://maps.google.com/?cid=17453744104974638477,,,,,,
14915467301,ORTELLI MONICA MABEL - ORTELLI MONICA MABEL,AVDA. BOYACA 508,1.0,,-34.6212395,-58.4607295,https://maps.google.com/?cid=16577621022043556231,,,,,,
14915472474,Dalí,"Maipú 738, C1006ACJ Cdad. Autónoma de Buenos Aires",1.0,Daria,-34.5995737,-58.3769164,https://maps.google.com/?cid=16054087596439784103,,,,,,
14915462918,MALU FARMACEUTICA S.R.L. - MALU FARMACEUTICA S.R.L.,AV. RIVADAVIA 7496,,,-34.631232,-58.470921,https://maps.google.com/?cid=5800038248057188002,,,,,,
14915424082,DECUZZI FERNANDO ANTONIO - DECUZZI FERNANDO ANTONIO,Montes de Oca 590,,,-34.6350638,-58.3751028,https://maps.google.com/?cid=12627695909511475045,,,,,,
14915424103,C & C PHARMA S.A. - C & C PHARMA S.A.,AVDA. CONGRESO 4484,,,-34.5663239,-58.4833508,https://maps.google.com/?cid=13954884389172359234,,,,,,
14915506013,Farmacia La Paz,BARTOLOME MITRE 4479,,,-34.6107718,-58.4299412,https://maps.google.com/?cid=6336470141320722573,,,,,,
14915432598,FARMACIA ALVAREZ JONTE 5019 SOCIEDAD EN COMANDITA SIMPLE - FARMACIA ALVAREZ JONTE 5019 SOCIEDAD EN COMANDITA SIMPLE,CARRASCO 464,,,-34.6321496,-58.4916782,https://maps.google.com/?cid=15746532574102289719,,,,,,
14915437111,OTERO DELIA CRISTINA - OTERO DELIA CRISTINA,AVDA. CABILDO 4599,,,-34.5422885,-58.4729894,https://maps.google.com/?cid=16690614345311592070,,,,,,
14915377736,BAUER LUCRECIA ESTER - BAUER LUCRECIA ESTER,GUEMES 4102,,,-34.5852427,-58.4187277,https://maps.google.com/?cid=9272713353766450990,,,,,,
14915392911,Farmacia Kuba - KUBA ARIEL ALEJANDRO,"Charcas 4043, C1425 BNE, Cdad. Autónoma de Buenos Aires",,,-34.58572,-58.42024,https://maps.google.com/?cid=12715071803618510813,,,,,,
14915480463,DANICO SOCIEDAD DE RESPONSABILIDAD LIMITADA - DANICO SOCIEDAD DE RESPONSABILIDAD LIMITADA,PASTEUR 532,,,-34.6029564,-58.399793,https://maps.google.com/?cid=15486857956870065453,,,,,,
14915402669,SUCESION DE CUKIER HILDA - SUCESION DE CUKIER HILDA,AVDA. JUAN B. ALBERDI 6102,,,-34.6538399,-58.5046137,https://maps.google.com/?cid=2487165828258091296,,,,,,
14915449966,OCHOA GRACIELA BEATRIZ - OCHOA GRACIELA BEATRIZ,Moreno 2599,,,-34.6113541,-58.4031521,https://maps.google.com/?cid=15867608991873654569,,,,,,
14915392886,LA BOTICA DE PILAR - LA BOTICA DE PILAR,AVDA. PTE. MANUEL QUINTANA 531,,,-34.5881337,-58.3900242,https://maps.google.com/?cid=8231189877322862117,,,,,,
14915505959,NAHUEL FARM S.A. - NAHUEL FARM S.A. - Farmacia Tradicional,"Av Avellaneda 528, CABA",1.0,Daria,-34.6144804,-58.438404,https://maps.google.com/?cid=931665246337531211,,,,,,
14915384607,NUEVA VICTORIA - NUEVA VICTORIA,AV.ANGEL GALLARDO 964,,,-34.6069492,-58.4437077,https://maps.google.com/?cid=11847532762704439513,,,,,,
14915406889,SZAC MAURICIO ALEJANDRO - SZAC MAURICIO ALEJANDRO,AVDA. CORRIENTES 5541,,,-34.5968035,-58.4418882,https://maps.google.com/?cid=13376141682513856736,,,,,,
14915384577,FARMACIA NOBEL S.A. - FARMACIA NOBEL S.A. (CONDE 815),CONDE 815,,,-34.5771735,-58.4507948,https://maps.google.com/?cid=11689378485451923921,,,,,,
14915415313,DULMAN JORGE SALOMON - DULMAN JORGE SALOMON,GURRUCHAGA 684,1.0,,-34.5957322,-58.4394591,https://maps.google.com/?cid=2830579081902849008,,,,,,
14915424071,SALABER S.R.L. - SALABER S.R.L.,JUAN B.ALBERDI 6901,,,-34.6584384,-58.5116904,https://maps.google.com/?cid=16223854762032411084,,,,,,
14915513916,Farmacia Nueva Viedma,"Francisco de Viedma 6919, C1408 AFE, Cdad. Autónoma de Buenos Aires",2.0,Daria,-34.6381469,-58.526646,https://maps.google.com/?cid=10139515281862378812,,,,,,
14915406893,CASTELLINI PABLO MIGUEL - CASTELLINI PABLO MIGUEL,AVDA. JUAN B. ALBERDI 6208,,,-34.6546854,-58.5057802,https://maps.google.com/?cid=14029065663598917551,,,,,,
14915496583,NOVOA ELVIRA LIDIA - NOVOA ELVIRA LIDIA,AVDA. SAN MARTIN 6199,,,-34.5946316,-58.502573,https://maps.google.com/?cid=18366145957724751096,,,,,,
14915392862,FARMACIA IBERIA SOCIEDAD EN COMANDITA SIMPLE - FARMACIA IBERIA SOCIEDAD EN COMANDITA SIMPLE,"Venezuela 802, C1095AAR CABA",1.0,Daria,-34.6140586,-58.3776469,https://maps.google.com/?cid=18127994256636211008,,,,,,
14915377756,TUSSO JUANA MARIA - TUSSO JUANA MARIA,ECUADOR 918,,,-34.5993857,-58.4062772,https://maps.google.com/?cid=4234623329110355636,,,,,,
14915402664,Farmacia Del Socorro,JUNCAL 912,1.0,Daria,-34.5929056,-58.3803459,https://maps.google.com/?cid=3521946883749123221,,,,,,
14915424055,CARAZZONE ALICIA H Y DIEGUEZ JUAN M SDEH - CARAZZONE ALICIA H Y DIEGUEZ JUAN M SDEH,ARENALES 917,,,-34.5940488,-58.3802602,https://maps.google.com/?cid=5625182942066918779,,,,,,
14915424070,FARMACIA SANTA FE 4220 S R L - FARMACIA SANTA FE 4220 S R L,AVDA. SANTA FE 4288,,,-34.580858,-58.4224841,https://maps.google.com/?cid=13985649693534652196,,,,,,
14915500971,CATALAN SILVINA NOEMI - CATALAN SILVINA NOEMI,RIVADAVIA 105,1.0,Daria,-33.6603135,-59.8660718,https://maps.google.com/?cid=1996109153034822928,,,,,,
14915472418,EDROSA RUBEN HECTOR - EDROSA RUBEN HECTOR,MANUEL UGARTE 3799,1.0,,-34.5636129,-58.475886,https://maps.google.com/?cid=17634377032947652763,,,,,,
14915373594,CRUZ PATAGONICA S.R.L. - CRUZ PATAGONICA S.R.L.,BARTOLOME MITRE 2390,,,-34.6085964,-58.4003227,https://maps.google.com/?cid=3184700536737028500,,,,,,
14915377809,ASOCIACION JUDICIAL BONAERENSE - ASOCIACION JUDICIAL BONAERENSE,RINCON 96,,,-34.6104308,-58.3961401,https://maps.google.com/?cid=6221581417116597456,,,,,,
14915480398,FARMACIA BARRANCAS SH DE VALERIA GABRIELA CRESTA Y ROMINA MARIA CRESTA - FARMACIA BARRANCAS SH DE VALERIA GABRIELA CRESTA Y ROMINA MARIA CRESTA,ANTONIO MARISCAL SUCRE 1892,1.0,Daria,-34.5611671,-58.4501546,https://maps.google.com/?cid=7407319086955828711,,,,,,
14915428353,Farmacia Colón - Sajem Cecilia ,MORENO 461,,,-34.6112896,-58.3729733,https://maps.google.com/?cid=3749152518318122724,,,,,,
14915437204,FarmaCools,av brasil. 1269,,,-34.6280116,-58.3838603,https://maps.google.com/?cid=7463799584901623496,,,,,,
14915472499,Farmacia Clifford Melo,PACHECO DE MELO 1899,,,-34.5918002,-58.3937683,https://maps.google.com/?cid=918924554012980141,,,,,,
14915415387,Farmacia Solymar,Tacuarí 1302,,,-34.6236868,-58.3784827,https://maps.google.com/?cid=12065446063182002284,,,,,,
14915424130,VEKAR OLAZABAL S.A. - VEKAR OLAZABAL S.A.,Av. San Pedrito 28,,,-34.6309069,-58.4691359,https://maps.google.com/?cid=3813642410206482894,,,,,,
14915467193,NUEVA RICAMON S.R.L. - NUEVA RICAMON S.R.L.,AV.GARAY 401,,,-34.6241411,-58.3713844,https://maps.google.com/?cid=5544557695599082533,,,,,,
14915484475,LOCATELLI MONICA LEONOR - LOCATELLI MONICA LEONOR,Av Brasil 447,,,-34.6253211,-58.3718027,https://maps.google.com/?cid=16956959527438365496,,,,,,
14915488366,AMADUCCI LILIANA ALEJANDRA - AMADUCCI LILIANA ALEJANDRA,AV. REGIMIENTO PATRICIOS 101,,,-34.6309169,-58.370708,https://maps.google.com/?cid=3274793811545572839,,,,,,
14915476736,FARMACIA RINCON 1196 S.R.L. - FARMACIA RINCON 1196 S.R.L.,AV SAN JUAN 2099,1.0,Daria,-34.6228474,-58.3952879,https://maps.google.com/?cid=9024701304125280887,,,,,,
14915480454,LANGSAM MIGUEL MARCELO - LANGSAM MIGUEL MARCELO,Tte. Gral. Perón 2200,,,-34.607287,-58.397677,https://maps.google.com/?cid=13767346345809672677,,,,,,
14915500923,FARMACIA EL LEON S.A. - FARMACIA EL LEON S.A.,IBARROLA 7298,,,-34.641835,-58.5288105,https://maps.google.com/?cid=4285183065048982009,,,,,,
14915492486,MARBELLA-COSMETICA & CO S.A. - MARBELLA-COSMETICA & CO S.A.,Av. Gaona 1665,,,-34.6103127,-58.4519224,https://maps.google.com/?cid=16611106564570941241,,,,,,
14915424075,VALENTINETTI MARIO ARIEL Y BERARDINELLI DOMINGO CARLOS S.H. - VALENTINETTI MARIO ARIEL Y BERARDINELLI DOMINGO CARLOS S.H.,Av. Juan B. Justo 2787,,,-34.5961021,-58.4465217,https://maps.google.com/?cid=1242274500503293841,,,,,,
14915373597,Anika - AV SAN MARTIN 1673,AV SAN MARTIN 1673,,,-34.6058436,-58.4527348,https://maps.google.com/?cid=158081201662748159,,,,,,
14915462972,Farmacia Star,BERMUDEZ 2461,,,-34.6162112,-58.513434,https://maps.google.com/?cid=6076101531433169713,,,,,,
14915480435,STAROPOLI GERMAN GABRIEL - AV SEGUROLA 1574,AV SEGUROLA 1574,1.0,Daria,-34.6216713,-58.4980551,https://maps.google.com/?cid=9386457539263791590,,,,,,
14915506002,GRAND FCIA JUAN LAVALLE S C S - GRAND FCIA JUAN LAVALLE S C S,LAVALLE 1127,1.0,Daria,-34.6024541,-58.3828167,https://maps.google.com/?cid=12424919574152412579,,,,,,
14915505976,FCIA BRACCO - FCIA BRACCO,INDEPENDENCIA 767,1.0,,-34.6172865,-58.3770196,https://maps.google.com/?cid=17194584477347601456,,,,,,
14915406961,Sparhs Lilian Melania - Sparhs Lilian Melania,PEDRO IGNACIO RIVERA 608,1.0,,-34.7552693,-58.4048316,https://maps.google.com/?cid=7340214177787787034,,,,,,
14915424106,GOMEZ GABRIELA BELEN - GOMEZ GABRIELA BELEN,AV MITRE 960,,,-34.7556947,-58.2089598,https://maps.google.com/?cid=8557435327967162759,,,,,,
14915500926,REINOSO MARIA ISABEL - REINOSO MARIA ISABEL,CALLE 21 NRO 4003,1.0,Daria,-34.7728265,-58.2122603,https://maps.google.com/?cid=1598040316939449140,,,,,,
14915500954,COTTA MARISA VIVIAN - COTTA MARISA VIVIAN,ADOLFO ALSINA 1389,1.0,,-34.8248946,-58.3837649,https://maps.google.com/?cid=5406674992090767676,,,,,,
14915388443,Farmacia El ateneo,ROMA 955,,,-34.625862,-58.5222108,https://maps.google.com/?cid=9568604191573011914,,,,,,
14915424104,PEREZ ANA RAQUEL-DELFINO - PEREZ ANA RAQUEL-DELFINO,CALLE 24 Y 37 NRO 900,1.0,,-34.6500163,-59.4365454,https://maps.google.com/?cid=6917769273070130220,,,,,,
14915437171,Farmacia Devoto Centro,AV LOPE DE VEGA 2599,,,-34.6177413,-58.5199648,https://maps.google.com/?cid=9288402455544033796,,,,,,
14915506017,MUSANTE GUSTAVO HORACIO - MUSANTE GUSTAVO HORACIO,AV RENE SIMON 1280,,,-33.8122328,-59.5005479,https://maps.google.com/?cid=15362052426030472349,,,,,,
14915402757,NUEVA FARMACIA ARENALES SOCIEDAD EN COMANDITA - NUEVA FARMACIA ARENALES SOCIEDAD EN COMANDITA,Arenales 3810,,,-34.5845825,-58.4153175,https://maps.google.com/?cid=8646172548874276027,,,,,,
14915500916,SAN MARTIN DE PORRES S R L - SAN MARTIN DE PORRES S R L,Malabia 487,,,-34.5983805,-58.4386477,https://maps.google.com/?cid=2440682972631887324,,,,,,
14915445661,KOVACH DARIO EZEQUIEL - KOVACH DARIO EZEQUIEL,Independencia 1460,,,-34.6180119,-58.3867645,https://maps.google.com/?cid=10460330098073718104,,,,,,
14915467267,VENTRICE MARIELA ALEJANDRA - VENTRICE MARIELA ALEJANDRA,Cuenca 2581,,,-34.6057097,-58.4916889,https://maps.google.com/?cid=17217726128718061866,,,,,,
14915506037,FARMACIA MIRANDA S.R.L. - FARMACIA MIRANDA S.R.L.,Miranda 3999,,,-34.6156779,-58.4958277,https://maps.google.com/?cid=14004517312905439497,,,,,,
14915402676,FARMACIA GUAIREÑA SRL - FARMACIA GUAIREÑA SRL,Av Juan de Garay 1221,,,-34.6266783,-58.3831444,https://maps.google.com/?cid=2709914323882679526,,,,,,
14915500952,MOSNER ADOLFO BENJAMIN - MOSNER ADOLFO BENJAMIN,PICHINCHA 52,,,-34.6103399,-58.3989564,https://maps.google.com/?cid=13894809768654530499,,,,,,
14915411243,Pharmanoz - Santa Rita,LAVALLOL 1701,,,-34.6154111,-58.4866416,https://maps.google.com/?cid=4696150788620398647,,,,,,
14915445765,Pharmanoz - Jonte,Av. Álvarez Jonte 2098,4.0,Daria,-34.604652,-58.4727739,https://maps.google.com/?cid=10847825822489156670,,,,,,
14915406909,VEGA IVAN JOEL - VEGA IVAN JOEL,Av Diaz Vélez 5079,,,-34.6083632,-58.4382041,https://maps.google.com/?cid=12500716035035314031,,,,,,
14915406963,SALAGAR S.R.L. - SALAGAR S.R.L. - Farmacia nueva La Placita,"Av Directorio 2601, CABA",1.0,Daria,-34.6342039,-58.463648,https://maps.google.com/?cid=11247599541037830977,,,,,,
14915458698,BUSTAMANTE ALBERTO ROLANDO - BUSTAMANTE ALBERTO ROLANDO,RIOBAMBA 261,,,-34.6061584,-58.3935587,https://maps.google.com/?cid=16340726238759632513,,,,,,
14915384655,Farmacia Solfarm,AV LA PLATA 283,,,-34.6180389,-58.4287582,https://maps.google.com/?cid=18009972040615078161,,,,,,
14915406928,FARMACIA BULEVAR S.R.L. - FARMACIA BULEVAR S.R.L.,Jose Leon Cabezon 3609,1.0,Daria,-34.5887008,-58.5147586,https://maps.google.com/?cid=9319140443392454889,,,,,,
14915449996,SUJOV ROBERTO NESTOR - SUJOV ROBERTO NESTOR,AV GENERAL MOSCONI 2799,,,-34.5853634,-58.5011032,https://maps.google.com/?cid=15341554904633368741,,,,,,
14915445677,FARMACIA PARIS SOCIEDAD EN COMANDITA - FARMACIA PARIS SOCIEDAD EN COMANDITA,CABA,1.0,Daria,-34.6513212,-58.5144337,https://maps.google.com/?cid=8676390861972246109,,,,,,
14915450025,UEHARA PATRICIA AURORA - UEHARA PATRICIA AURORA,RIO DE JANEIRO 102,,,-34.6139292,-58.4304437,https://maps.google.com/?cid=1417382886167169896,,,,,,
14915402778,FARMACIA SANTOJANNI EN COMANDITA - FARMACIA SANTOJANNI EN COMANDITA,LISANDRO DE LA TORRE 1079,,,-34.6502903,-58.5162486,https://maps.google.com/?cid=3413982567581554663,,,,,,
14915509553,EL SHADDAI S.R.L. - EL SHADDAI S.R.L.,RODRIGUEZ PEÑA 1069,,,-34.59644,-58.3916799,https://maps.google.com/?cid=6591942511213910695,,,,,,
14915419754,FARMACIA PLAZA ALBERTI S A - FARMACIA PLAZA ALBERTI S A,MANUEL UGARTE 2168,1.0,,-34.5551627,-58.4591577,https://maps.google.com/?cid=4158061596786330461,,,,,,
14915488367,AXENFELD LILIANA MONICA - AXENFELD LILIANA MONICA,ARCOS 1739,,,-34.56242,-58.4505339,https://maps.google.com/?cid=1938869167962670475,,,,,,
14915513879,FARMACIA MENDOZA NUMERO 3699 S R L - FARMACIA MENDOZA NUMERO 3699 S R L,AVENIDA OLAZÁBAL 3668,,,-34.5682545,-58.4716066,https://maps.google.com/?cid=435391310471196881,,,,,,
14915454243,CAMARGO SERGIO DAVID - CAMARGO SERGIO DAVID,NICASIO OROÑO 1500,,,-34.608241,-58.4590027,https://maps.google.com/?cid=17092437542258604508,,,,,,
14915488308,FARMACIA ANTIGUA SAN ROQUE ,"Av. Álvarez Thomas 1555, C1427 Cdad. Autónoma de Buenos Aires",,Daria,-34.5784142,-58.4640775,https://maps.google.com/?cid=4618839449650357390,,,,,,
14915388452,Farmacia 5100 - Farmacia Maggi," Ángel Justiniano Carranza 2388, C1425 FXF, Cdad. Autónoma de Buenos Aires",,,-34.5799313,-58.435508,https://maps.google.com/?cid=6590114207195195682,,,,,,
14915467304,STEINBERG PABLO ARIEL - STEINBERG PABLO ARIEL,AV. GAONA 2488,,,-34.614878,-58.461638,https://maps.google.com/?cid=16183193134978173824,,,,,,
14915488375,WELEDA S A - WELEDA S A,RAMALLO 2568,,,-34.5437316,-58.4746073,https://maps.google.com/?cid=10981080669261648041,,,,,,
14915415367,Farmacia Costa Rica- ALTILIO PATRICIA CATALINA,"Costa Rica 4799, C1414 BSK, Cdad. Autónoma de Buenos Aires",1.0,,-34.5873982,-58.4279885,https://maps.google.com/?cid=11186919512079225710,,,,,,
14915424126,KUPERSCHMIT SUSANA - KUPERSCHMIT SUSANA,ESTADO DE ISRAEL 4784,,,-34.601871,-58.431687,https://maps.google.com/?cid=7689220438960146512,,,,,,
14915458688,LNP S.R.L. - LNP S.R.L.,AUSTRIA 2270,,,-34.5866218,-58.4022568,https://maps.google.com/?cid=12470226169577923549,,,,,,
14915492498,FARMACIA COLON S C S - FARMACIA COLON S C S,INDEPENDENCIA 2900,,,-34.6195398,-58.4062749,https://maps.google.com/?cid=6162921564238026915,,,,,,
14915484452,ALVAREZ JUAN CARLOS Y ALVAREZ SEBASTIAN SH - ALVAREZ JUAN CARLOS Y ALVAREZ SEBASTIAN SH,LA PAMPA 3915,,,-34.5739772,-58.4697297,https://maps.google.com/?cid=12735281943982628928,,,,,,
14915488323,Neres Farmacia y Perfumería,"Av. Nazca 3001, C1417 CVA, Cdad. Autónoma de Buenos Aires",,,-34.6015019,-58.489688,https://maps.google.com/?cid=10670711625832202269,,,,,,
14915437150,Farmacia Guardalupe-  ,"Paraguay 3950, C1425 Cdad. Autónoma de Buenos Aires",,,-34.5890143,-58.4187741,https://maps.google.com/?cid=1540549668565391385,,,,,,
14915454314,RODRIGUEZ ROSANA - RODRIGUEZ ROSANA,COMBATE DE LOS POZOS 348,,,-34.6132213,-58.3931749,https://maps.google.com/?cid=8985094639468224820,,,,,,
14915411269,QUESTA CARLOS DELFIN - QUESTA CARLOS DELFIN,MANUELA PEDRAZA 4299,,,-34.5606768,-58.4832276,https://maps.google.com/?cid=10202314417315067266,,,,,,
14915484420,FERNANDEZ ANA MARIA - FERNANDEZ ANA MARIA,GUEMES 3732,1.0,,-34.5880651,-58.4151734,https://maps.google.com/?cid=7605240963621595186,,,,,,
14915506020,ZANOTTO VALERIA - ZANOTTO VALERIA,AVDA. JUAN BAUTISTA JUSTO 7100,,,-34.6270545,-58.4908568,https://maps.google.com/?cid=6878142216081493129,,,,,,
14915480443,ASOCIACION MUTUAL ALBERTO MAGNO DE LOS PROFESIONALES DE LA SALUD - ASOCIACION MUTUAL ALBERTO MAGNO DE LOS PROFESIONALES DE LA SALUD,VENEZUELA 4455,,,-34.6180192,-58.4264456,https://maps.google.com/?cid=4563772677414168450,,,,,,
14915392918,ROSMINO GRACIELA MARIA - ROSMINO GRACIELA MARIA,ibera 5850,,,-34.571806,-58.4994696,https://maps.google.com/?cid=10764060700089271402,,,,,,
14915406901,BOIXADOS VENTURA OSVALDO - BOIXADOS VENTURA OSVALDO,OLAZABAL 4577,,,-34.5730775,-58.4803436,https://maps.google.com/?cid=16255012436678283982,,,,,,
14915445657,WASSERSZTEIN BENJAMIN - WASSERSZTEIN BENJAMIN,Juan B. Justo 4099,,,-34.604997,-58.45957,https://maps.google.com/?cid=12751507524051810438,,,,,,
14915402653,CORBALAN S.R.L. - CORBALAN S.R.L.,ALBERDI J. B. AV. 5302,,,-34.6478849,-58.498292,https://maps.google.com/?cid=4430516148102746945,,,,,,
14915484435,GASPAR J ZABALZA Y RICARDO ZABALZA SH - GASPAR J ZABALZA Y RICARDO ZABALZA SH,AVDA. SAN MARTIN 6899,1.0,,-34.591615,-58.510682,https://maps.google.com/?cid=8868933319021585495,,,,,,
14915411239,LA ABADIA S.R.L. - LA ABADIA S.R.L.,Acassuso 6392,,,-34.648469,-58.513634,https://maps.google.com/?cid=11567673813086849845,,,,,,
14915445666,FARMACIA SANTA ROSA - FARMACIA SANTA ROSA,CAAGUAZU 6299,,,-34.6450249,-58.5166697,https://maps.google.com/?cid=11842882275519223836,,,,,,
14915392919,NAKASONE CARLOS ENRIQUE - NAKASONE CARLOS ENRIQUE,paraguay 797,,,-34.5975753,-58.3782055,https://maps.google.com/?cid=1729638700864674715,,,,,,
14915480455,FARMACIA POZOS 77 SOCIEDAD EN COMANDITA SIMPLE - FARMACIA POZOS 77 SOCIEDAD EN COMANDITA SIMPLE,COMBATE DE LOS POZOS 77,,,-34.6100668,-58.3935357,https://maps.google.com/?cid=5126686601642180277,,,,,,
14915445635,FARMACIA MARTINIANO LEGUIZAMON 900 SOCIEDAD EN COMANDITA SIMPLE - FARMACIA MARTINIANO LEGUIZAMON 900 SOCIEDAD EN COMANDITA SIMPLE,Martiniano Leguizamón 900,,,-34.6120948,-58.3789542,https://maps.google.com/?cid=381666740353108818,,,,,,
14915480423,ASOCIACION PERSONAL TECNICO AERONAUTICO APTA - ASOCIACION PERSONAL TECNICO AERONAUTICO APTA,Av. Rivadavia 8880,,,-34.6356991,-58.4889933,https://maps.google.com/?cid=3444519382418391358,,,,,,
14915480406,FARMACIA SOCIAL BELGRANO S.R.L. - FARMACIA SOCIAL BELGRANO S.R.L.,AV BELGRANO 3002,,,-34.6152145,-58.4084658,https://maps.google.com/?cid=11609780757641133420,,,,,,
14915484450,ROSSI NESTOR HERNAN - ROSSI NESTOR HERNAN,Av. Federico Lacroze 3254,,,-34.5785928,-58.4496453,https://maps.google.com/?cid=8784436217324026754,,,,,,
14915492474,ASOCIACION DE EMPLEADOS FISCALESE INGRESOS PUBLICOS SECCIONAL CAPITAL Y AGENCIAS - ASOCIACION DE EMPLEADOS FISCALESE INGRESOS PUBLICOS SECCIONAL CAPITAL Y AGENCIAS,PRESIDENTE PERON 1551,,,-34.6064964,-58.3886129,https://maps.google.com/?cid=4526923841069622502,,,,,,
14915484454,CANTERO RAUL OSMAR - CANTERO RAUL OSMAR,YRIGOYEN HIPOLITO 1476,1.0,Daria,-34.6101776,-58.3872649,https://maps.google.com/?cid=13906196895911770687,,,,,,
14915480417,FARMACIA GENESIS SOCIEDAD EN COMANDITA SIMPLE - FARMACIA GENESIS SOCIEDAD EN COMANDITA SIMPLE,Av. Iriarte 3299,,,-34.6512994,-58.3937675,https://maps.google.com/?cid=5648960599592531950,,,,,,
14915509561,ASOCIACION ARGENTINA DE LUCHA CONTRA LA ENFERMEDAD FIBROQUISTICA DEL PANCREAS - ASOCIACION ARGENTINA DE LUCHA CONTRA LA ENFERMEDAD FIBROQUISTICA DEL PANCREAS,José Evaristo Uriburu 1379,,,-34.5923992,-58.3971431,https://maps.google.com/?cid=4004454202070595553,,,,,,
14915432611,RIOS HINOJOSA ANA - RIOS HINOJOSA ANA,AV. EVA PERON 3501,,,-34.644784,-58.4651996,https://maps.google.com/?cid=17213376651911158501,,,,,,
14915392887,INSTITUTO OBRA SOCIAL DEL EJERCITO - Rivadavia 4299,Rivadavia 4299,,,-34.6135559,-58.4261459,https://maps.google.com/?cid=16356261019016277493,,,,,,
14915402752,INSTITUTO OBRA SOCIAL DEL EJERCITO - Larrea 552,Larrea 552,,,-34.6026613,-58.40249,https://maps.google.com/?cid=8835302439233150636,,,,,,
14915424083,Farmacia San Pedro ," Av. Cabildo 799, C1426 AAH, Cdad. Autónoma de Buenos Aires",,,-34.5698655,-58.4445875,https://maps.google.com/?cid=12769705530102717143,,,,,,
14915454262,INSTITUTO OBRA SOCIAL DEL EJERCITO - Bejamin Matienzo 1830,Bejamin Matienzo 1830,,,-34.5691558,-58.4346309,https://maps.google.com/?cid=4320272422088487073,,,,,,
14915454273,AUDIFARM SALUD S.A. - AUDIFARM SALUD S.A.,AV. BELGRANO 3802,1.0,,-34.6159101,-58.4202257,https://maps.google.com/?cid=17297665521458771320,,,,,,
14915432583,DE SANLIBORIO MAURICIO OSCAR - DE SANLIBORIO MAURICIO OSCAR,Moran Pedro 4601,1.0,,-34.6058942,-58.5177501,https://maps.google.com/?cid=11810724568625289375,,,,,,
14915513881,365 - VILLA DEL PARQUE,CUENCA 3005,,,-34.602025,-58.494688,https://maps.google.com/?cid=8402656465741475244,,,,,,
15125386643,Farmacia Santa Ana ,"Av. Nazca 1341, C1416ASC Cdad. Autónoma de Buenos Aires",4.0,,-34.6178341,-58.4761028,https://maps.google.com/?cid=5125207314943499097,,,,,,
16677383503,Farmacia El Milagro,"Av Argentina S/N, Rosario de la Frontera",,,-26.1223779,-64.5948522,https://maps.google.com/?cid=15897991785059348222,,,,,,
23208259943,Farmaplus - Parque Patricios,"Av. Caseros 2827, Buenos Aires, Argentina",,,-34.63645270000001,-58.40261129999999,,,opportunity,238285323.0,CADENA No Contactar,,
23202194690,Farmaplus - Villa Urquiza III,"Av Triunvirato 4499, Buenos Aires, Argentina",,,-34.575595,-58.4840078,https://maps.google.com/?cid=10434030389826574695,,opportunity,238285323.0,CADENA No Contactar,,
